id,denekId,sayac,yatirim,rakip,secim,secimsure,kazanc,toplam
1953,76,0,0,1,0,0,0,0
1954,76,1,1,1,1,1061,60,60
1955,76,2,1,1,1,1264,60,120
1956,76,3,0,1,1,889,20,140
1957,76,4,0,1,1,1326,20,160
1958,76,5,1,1,1,1404,60,220
1959,76,6,0,1,1,998,20,240
1960,76,7,0,1,1,889,20,260
1961,76,8,1,1,1,1061,60,320
1962,76,9,0,1,1,1810,20,340
1963,76,10,0,1,0,0,0,340
1964,76,11,0,1,1,749,20,360
1965,76,12,1,1,1,1139,60,420
1966,76,13,0,1,1,1918,20,440
1967,76,14,0,1,1,1108,20,460
1968,76,15,1,1,1,1092,60,520
1969,76,16,0,1,1,1248,20,540
1970,76,17,1,1,1,1045,60,600
1971,76,18,0,1,1,2745,20,620
1972,76,19,1,1,1,1092,60,680
1973,76,20,1,0,1,1903,0,680
1974,76,21,0,1,1,1295,20,700
1975,76,22,1,0,1,874,0,700
1976,76,23,0,1,1,1248,20,720
1977,76,24,1,0,1,1310,0,720
1978,76,25,0,1,1,968,20,740
1979,76,26,1,1,1,952,60,800
1980,76,27,0,1,1,1232,20,820
1981,76,28,1,0,1,1420,0,820
1982,76,29,0,1,1,1576,20,840
1983,76,30,1,0,1,1201,0,840
1984,76,31,0,1,1,1794,20,860
1985,76,32,1,0,1,2075,0,860
1986,76,33,0,1,1,858,20,880
1987,76,34,1,0,1,1326,0,880
1988,76,35,1,0,1,874,0,880
1989,76,36,0,1,1,1154,20,900
1990,76,37,1,1,1,2247,60,960
1991,76,38,0,1,1,1170,20,980
1992,76,39,1,1,1,951,60,1040
1993,76,40,1,1,1,2309,60,1100
1994,76,41,0,1,1,1108,20,1120
1995,76,42,1,0,1,1139,0,1120
1996,76,43,1,1,1,905,60,1180
1997,76,44,1,1,1,1342,60,1240
1998,76,45,0,1,1,1045,20,1260
1999,76,46,1,1,1,1029,60,1320
2000,76,47,0,1,1,1310,20,1340
2001,76,48,1,1,1,983,60,1400
2002,76,49,0,1,1,1030,20,1420
2003,76,50,1,1,1,1716,60,1480
2004,76,51,0,1,1,1513,20,1500
2005,76,52,1,1,1,873,60,1560
2006,76,53,0,1,1,1684,20,1580
2007,76,54,1,1,1,1076,60,1640
2008,76,55,1,1,1,1061,60,1700
2009,76,56,1,1,1,1217,60,1760
2010,76,57,0,1,1,702,20,1780
2011,76,58,0,1,1,1591,20,1800
2012,76,59,1,0,1,1513,0,1800
2013,77,0,0,1,1,1170,20,20
2014,77,1,1,1,1,1232,60,80
2015,77,2,0,1,1,666826470,20,100
2016,77,3,0,1,1,1685,20,120
2017,77,4,0,1,1,951,20,140
2018,77,5,0,1,1,1155,20,160
2019,77,6,0,1,1,920,20,180
2020,77,7,0,1,1,666946574,20,200
2021,77,8,0,1,1,666970645,20,220
2022,77,9,0,1,1,733,20,240
2023,77,10,0,1,1,667028007,20,260
2024,77,11,0,1,1,667051345,20,280
2025,77,12,0,1,1,1076,20,300
2026,77,13,0,1,1,577,20,320
2027,77,14,0,1,1,640,20,340
2028,77,15,0,1,1,827,20,360
2029,77,16,0,1,1,608,20,380
2030,77,17,0,1,1,593,20,400
2031,77,18,0,1,1,671,20,420
2032,77,19,0,1,1,671,20,440
2033,77,20,0,1,1,667276234,20,460
2034,77,21,0,1,1,593,20,480
2035,77,22,0,1,1,671,20,500
2036,77,23,0,1,1,765,20,520
2037,77,24,0,1,1,667369148,20,540
2038,77,25,0,1,1,639,20,560
2039,77,26,0,1,1,812,20,580
2040,77,27,0,1,1,1030,20,600
2041,77,28,0,1,1,749,20,620
2042,77,29,0,1,1,671,20,640
2043,77,30,0,1,1,733,20,660
2044,77,31,0,1,1,667546069,20,680
2045,77,32,0,1,1,733,20,700
2046,77,33,0,1,1,667593929,20,720
2047,77,34,0,1,1,561,20,740
2048,77,35,0,1,1,1154,20,760
2049,77,36,0,1,1,811,20,780
2050,77,37,0,1,1,1092,20,800
2051,77,38,0,1,1,667714127,20,820
2052,77,39,0,1,1,655,20,840
2053,77,40,0,1,1,858,20,860
2054,77,41,0,1,1,561,20,880
2055,77,42,0,1,1,889,20,900
2056,77,43,0,1,1,904,20,920
2057,77,44,0,1,1,608,20,940
2058,77,45,0,1,1,780,20,960
2059,77,46,0,1,1,780,20,980
2060,77,47,0,1,1,670,20,1000
2061,77,48,0,1,1,667963213,20,1020
2062,77,49,0,1,1,827,20,1040
2063,77,50,0,1,1,624,20,1060
2064,77,51,0,1,1,702,20,1080
2065,77,52,0,1,1,671,20,1100
2066,77,53,0,1,1,608,20,1120
2067,77,54,0,1,1,780,20,1140
2068,77,55,0,1,1,546,20,1160
2069,77,56,0,1,1,468,20,1180
2070,77,57,0,1,1,546,20,1200
2071,77,58,0,1,1,1060,20,1220
2072,77,59,0,1,1,702,20,1240
2073,78,0,1,1,1,2059,60,60
2074,78,1,1,1,1,2511,60,120
2075,78,2,1,0,1,1186,0,120
2076,78,3,1,1,1,1185,60,180
2077,78,4,0,1,1,1030,20,200
2078,78,5,0,1,1,1264,20,220
2079,78,6,1,1,1,1092,60,280
2080,78,7,0,1,1,1014,20,300
2081,78,8,0,1,1,936,20,320
2082,78,9,0,1,1,826,20,340
2083,78,10,0,1,1,2481,20,360
2084,78,11,1,1,1,1638,60,420
2085,78,12,0,1,1,811,20,440
2086,78,13,1,1,1,702,60,500
2087,78,14,0,1,1,967,20,520
2088,78,15,1,1,1,983,60,580
2089,78,16,1,1,1,952,60,640
2090,78,17,0,1,1,952,20,660
2091,78,18,1,1,1,1139,60,720
2092,78,19,1,1,1,562,60,780
2093,78,20,0,1,1,1124,20,800
2094,78,21,1,1,1,873,60,860
2095,78,22,1,0,1,592,0,860
2096,78,23,1,0,1,671,0,860
2097,78,24,1,1,1,562,60,920
2098,78,25,1,1,1,1264,60,980
2099,78,26,0,1,1,531,20,1000
2100,78,27,0,1,1,1138,20,1020
2101,78,28,1,1,1,843,60,1080
2102,78,29,0,1,1,764,20,1100
2103,78,30,1,1,1,1045,60,1160
2104,78,31,1,0,1,827,0,1160
2105,78,32,1,0,1,952,0,1160
2106,78,33,1,1,1,531,60,1220
2107,78,34,0,1,1,811,20,1240
2108,78,35,0,1,1,780,20,1260
2109,78,36,0,1,1,795,20,1280
2110,78,37,1,0,1,515,0,1280
2111,78,38,0,1,1,1747,20,1300
2112,78,39,1,0,1,936,0,1300
2113,78,40,1,1,1,1123,60,1360
2114,78,41,0,1,1,1061,20,1380
2115,78,42,0,1,1,920,20,1400
2116,78,43,0,1,1,561,20,1420
2117,78,44,1,0,1,687,0,1420
2118,78,45,1,1,1,905,60,1480
2119,78,46,1,0,1,905,0,1480
2120,78,47,1,1,1,999,60,1540
2121,78,48,1,0,1,1045,0,1540
2122,78,49,1,1,1,717,60,1600
2123,78,50,0,1,1,889,20,1620
2124,78,51,1,1,1,2028,60,1680
2125,78,52,0,1,1,702,20,1700
2126,78,53,0,1,1,968,20,1720
2127,78,54,0,1,1,671,20,1740
2128,78,55,1,1,1,655,60,1800
2129,78,56,0,1,1,999,20,1820
2130,78,57,1,1,1,936,60,1880
2131,78,58,0,1,1,811,20,1900
2132,78,59,1,1,1,1170,60,1960
2135,80,0,0,1,1,1273113800,20,20
2136,80,1,0,1,1,998,20,40
2137,80,2,0,1,1,1482,20,60
2138,80,3,1,1,1,1273186200,60,120
2139,80,4,0,1,1,1419,20,140
2140,80,5,1,1,1,1273233857,60,200
2141,80,6,0,1,1,1950,20,220
2142,80,7,0,1,1,639,20,240
2143,80,8,1,1,1,609,60,300
2144,80,9,0,1,1,421,20,320
2145,80,10,0,1,1,1014,20,340
2146,80,11,1,1,1,1273386646,60,400
2147,80,12,0,1,1,1273410717,20,420
2148,80,13,1,1,1,530,60,480
2149,80,14,0,1,1,1249,20,500
2150,80,15,0,1,1,1061,20,520
2151,80,16,0,1,1,655,20,540
2152,80,17,0,1,1,281,20,560
2153,80,18,1,1,1,1273554642,60,620
2154,80,19,0,1,1,1273578776,20,640
2155,80,20,0,1,1,951,20,660
2156,80,21,0,1,1,671,20,680
2157,80,22,1,0,1,827,0,680
2158,80,23,0,1,1,406,20,700
2159,80,24,1,0,1,499,0,700
2160,80,25,1,1,1,452,60,760
2161,80,26,0,1,1,624,20,780
2162,80,27,0,1,1,484,20,800
2163,80,28,0,1,1,421,20,820
2164,80,29,1,1,1,811,60,880
2165,80,30,0,1,1,1373,20,900
2166,80,31,1,1,1,795,60,960
2167,80,32,0,1,1,734,20,980
2168,80,33,0,1,1,577,20,1000
2169,80,34,1,1,1,655,60,1060
2170,80,35,0,1,1,499,20,1080
2171,80,36,1,0,1,936,0,1080
2172,80,37,1,1,1,1341,60,1140
2173,80,38,0,1,1,889,20,1160
2174,80,39,0,1,1,1014,20,1180
2175,80,40,0,1,1,1217,20,1200
2176,80,41,1,0,1,499,0,1200
2177,80,42,1,1,1,562,60,1260
2178,80,43,0,1,1,952,20,1280
2179,80,44,0,1,1,484,20,1300
2180,80,45,1,1,1,843,60,1360
2181,80,46,0,1,1,889,20,1380
2182,80,47,0,1,1,936,20,1400
2183,80,48,1,1,1,608,60,1460
2184,80,49,0,1,1,2480,20,1480
2185,80,50,1,1,1,951,60,1540
2186,80,51,0,1,1,1155,20,1560
2187,80,52,0,1,1,749,20,1580
2188,80,53,1,1,1,811,60,1640
2189,80,54,0,1,1,998,20,1660
2190,80,55,1,1,1,858,60,1720
2191,80,56,0,1,1,1014,20,1740
2192,80,57,0,1,1,952,20,1760
2193,80,58,1,1,1,858,60,1820
2194,80,59,0,1,1,1139,20,1840
2195,82,0,1,1,1,2730,60,60
2196,82,1,1,1,1,1763,60,120
2197,82,2,1,1,1,1731,60,180
2198,82,3,1,1,1,515,60,240
2199,82,4,1,0,1,1685,0,240
2200,82,5,1,1,1,842,60,300
2201,82,6,1,1,0,0,0,300
2202,82,7,1,1,1,390,60,360
2203,82,8,0,1,1,671,20,380
2204,82,9,1,1,1,843,60,440
2205,82,10,1,1,0,0,0,440
2206,82,11,1,0,1,842,0,440
2207,82,12,1,1,1,2699,60,500
2208,82,13,1,0,1,484,0,500
2209,82,14,0,1,1,452,20,520
2210,82,15,1,1,1,1857,60,580
2211,82,16,1,1,1,858,60,640
2212,82,17,1,1,1,2527,60,700
2213,82,18,1,1,1,702,60,760
2214,82,19,1,1,1,546,60,820
2215,82,20,0,1,1,920,20,840
2216,82,21,1,0,1,515,0,840
2217,82,22,1,0,1,1935,0,840
2218,82,23,1,1,1,640,60,900
2219,82,24,1,0,1,1701,0,900
2220,82,25,1,0,1,515,0,900
2221,82,26,1,0,1,842,0,900
2222,82,27,1,1,1,702,60,960
2223,82,28,1,0,1,842,0,960
2224,82,29,1,1,0,0,0,960
2225,82,30,0,1,1,1778,20,980
2226,82,31,1,0,1,1154,0,980
2227,82,32,1,1,0,0,0,980
2228,82,33,1,1,1,686,60,1040
2229,82,34,1,0,1,1217,0,1040
2230,82,35,1,1,1,983,60,1100
2231,82,36,1,1,1,1389,60,1160
2232,82,37,1,0,1,1233,0,1160
2233,82,38,1,1,1,655,60,1220
2234,82,39,1,0,1,1451,0,1220
2235,82,40,1,1,1,749,60,1280
2236,82,41,1,1,1,499,60,1340
2237,82,42,1,0,1,562,0,1340
2238,82,43,1,1,1,765,60,1400
2239,82,44,1,0,1,530,0,1400
2240,82,45,1,1,1,1029,60,1460
2241,82,46,0,1,1,733,20,1480
2242,82,47,1,1,1,764,60,1540
2243,82,48,1,1,1,936,60,1600
2244,82,49,1,1,1,811,60,1660
2245,82,50,1,1,1,2231,60,1720
2246,82,51,1,1,1,561,60,1780
2247,82,52,1,0,1,577,0,1780
2248,82,53,1,0,1,1264,0,1780
2249,82,54,1,1,1,624,60,1840
2250,82,55,1,1,1,1311,60,1900
2251,82,56,1,1,1,608,60,1960
2252,82,57,1,1,1,1030,60,2020
2253,82,58,1,1,1,593,60,2080
2254,82,59,1,0,1,1061,0,2080
2288,85,0,1,1,1,796,60,60
2289,85,1,1,1,1,780,60,120
2290,85,2,1,1,1,546,60,180
2291,85,3,1,0,1,655,0,180
2292,85,4,1,1,1,1731,60,240
2293,85,5,0,1,1,670,20,260
2294,85,6,1,1,1,733,60,320
2295,85,7,1,1,1,608,60,380
2296,85,8,1,1,1,905,60,440
2297,85,9,1,1,1,827,60,500
2298,85,10,1,0,1,1529,0,500
2299,85,11,1,1,1,1170,60,560
2300,85,12,1,1,1,811,60,620
2301,85,13,1,1,1,889,60,680
2302,85,14,1,1,1,702,60,740
2303,85,15,1,1,1,749,60,800
2304,85,16,1,1,1,1030,60,860
2305,85,17,1,1,1,812,60,920
2306,85,18,1,0,1,796,0,920
2307,85,19,1,1,1,749,60,980
2308,85,20,1,1,0,0,0,980
2309,85,21,1,1,1,577,60,1040
2310,85,22,1,1,1,686,60,1100
2311,85,23,1,0,1,531,0,1100
2312,85,24,1,0,1,687,0,1100
2313,85,25,1,1,1,405,60,1160
2314,85,26,1,0,1,718,0,1160
2315,85,27,1,0,1,530,0,1160
2316,85,28,1,1,1,2231,60,1220
2317,85,29,1,0,1,592,0,1220
2318,85,30,0,1,1,827,20,1240
2319,85,31,0,1,1,733,20,1260
2320,85,32,1,0,1,592,0,1260
2321,85,33,0,1,1,718,20,1280
2322,85,34,0,1,1,951,20,1300
2323,85,35,0,1,1,889,20,1320
2324,85,36,0,1,1,687,20,1340
2325,85,37,0,1,1,998,20,1360
2326,85,38,0,1,1,1108,20,1380
2327,85,39,0,1,1,499,20,1400
2328,85,40,1,1,1,1029,60,1460
2329,85,41,1,1,1,702,60,1520
2330,85,42,1,1,1,687,60,1580
2331,85,43,1,1,1,640,60,1640
2332,85,44,1,1,1,671,60,1700
2333,85,45,1,1,1,640,60,1760
2334,85,46,1,0,1,593,0,1760
2335,85,47,1,1,1,780,60,1820
2336,85,48,1,1,1,983,60,1880
2337,85,49,1,1,1,842,60,1940
2338,85,50,1,1,1,1030,60,2000
2339,85,51,1,1,1,1030,60,2060
2340,85,52,1,1,1,655,60,2120
2341,85,53,1,1,1,1825,60,2180
2342,85,54,1,1,1,687,60,2240
2343,85,55,1,1,1,952,60,2300
2344,85,56,1,1,1,764,60,2360
2345,85,57,1,1,1,655,60,2420
2346,85,58,1,1,1,764,60,2480
2347,85,59,1,1,1,655,60,2540
2350,87,0,1,1,1,592,60,60
2351,87,1,1,1,1,593,60,120
2352,87,2,0,1,1,593,20,140
2353,87,3,0,1,1,1870412867,20,160
2354,87,4,1,0,1,1870437889,0,160
2355,87,5,0,1,1,1870462162,20,180
2356,87,6,1,1,1,702,60,240
2357,87,7,1,1,1,1870510600,60,300
2358,87,8,0,1,1,858,20,320
2359,87,9,1,1,1,624,60,380
2360,87,10,1,1,1,1170,60,440
2361,87,11,0,1,1,920,20,460
2362,87,12,1,1,1,889,60,520
2363,87,13,1,0,1,1092,0,520
2364,87,14,1,1,1,1061,60,580
2365,87,15,0,1,1,717,20,600
2366,87,16,1,0,1,983,0,600
2367,87,17,1,0,1,1466,0,600
2368,87,18,1,1,1,655,60,660
2369,87,19,0,1,1,1045,20,680
2370,87,20,1,1,1,889,60,740
2371,87,21,1,0,1,1185,0,740
2372,87,22,1,0,1,670,0,740
2373,87,23,1,1,1,686,60,800
2374,87,24,1,1,1,749,60,860
2375,87,25,0,1,1,639,20,880
2376,87,26,1,0,1,842,0,880
2377,87,27,0,1,1,1092,20,900
2378,87,28,1,0,1,905,0,900
2379,87,29,1,1,1,1014,60,960
2380,87,30,0,1,1,1341,20,980
2381,87,31,0,1,1,733,20,1000
2382,87,32,1,0,1,531,0,1000
2383,87,33,1,0,1,874,0,1000
2384,87,34,1,1,1,765,60,1060
2385,87,35,0,1,1,577,20,1080
2386,87,36,0,1,1,795,20,1100
2387,87,37,1,1,1,951,60,1160
2388,87,38,0,1,1,905,20,1180
2389,87,39,0,1,1,920,20,1200
2390,87,40,1,1,1,1092,60,1260
2391,87,41,0,1,1,796,20,1280
2392,87,42,0,1,1,717,20,1300
2393,87,43,1,1,1,1185,60,1360
2394,87,44,0,1,1,952,20,1380
2395,87,45,0,1,1,1217,20,1400
2396,87,46,1,0,1,873,0,1400
2397,87,47,0,1,1,889,20,1420
2398,87,48,1,1,1,780,60,1480
2399,87,49,1,1,1,1919,60,1540
2400,87,50,1,1,1,904,60,1600
2401,87,51,0,1,1,1778,20,1620
2402,87,52,1,1,1,983,60,1680
2403,87,53,1,1,1,1482,60,1740
2404,87,54,1,1,1,764,60,1800
2405,87,55,0,1,1,733,20,1820
2406,87,56,1,0,1,874,0,1820
2407,87,57,1,1,1,1841,60,1880
2408,87,58,0,1,1,546,20,1900
2409,87,59,1,1,1,811,60,1960
2410,88,0,1,1,1,2543,60,60
2411,88,1,0,1,1,2278,20,80
2412,88,2,1,0,1,1170,0,80
2413,88,3,1,1,1,2777,60,140
2414,88,4,1,0,1,1716,0,140
2415,88,5,1,1,1,998,60,200
2416,88,6,0,1,1,530,20,220
2417,88,7,1,1,1,436,60,280
2418,88,8,0,1,1,406,20,300
2419,88,9,1,1,1,702,60,360
2420,88,10,0,1,1,826,20,380
2421,88,11,1,1,1,827,60,440
2422,88,12,0,1,1,858,20,460
2423,88,13,1,1,1,890,60,520
2424,88,14,0,1,1,796,20,540
2425,88,15,1,1,1,639,60,600
2426,88,16,0,1,1,468,20,620
2427,88,17,1,1,1,562,60,680
2428,88,18,0,1,1,530,20,700
2429,88,19,1,1,1,452,60,760
2430,88,20,1,1,0,0,0,760
2431,88,21,1,1,1,640,60,820
2432,88,22,0,1,1,577,20,840
2433,88,23,1,1,1,484,60,900
2434,88,24,0,1,1,530,20,920
2435,88,25,1,1,1,452,60,980
2436,88,26,0,1,1,624,20,1000
2437,88,27,1,1,1,1092,60,1060
2438,88,28,0,1,1,515,20,1080
2439,88,29,1,1,1,577,60,1140
2440,88,30,0,1,1,1435,20,1160
2441,88,31,1,0,1,686,0,1160
2442,88,32,1,0,1,546,0,1160
2443,88,33,1,1,1,1014,60,1220
2444,88,34,0,1,1,468,20,1240
2445,88,35,1,0,1,968,0,1240
2446,88,36,1,0,1,702,0,1240
2447,88,37,1,0,1,577,0,1240
2448,88,38,1,0,1,733,0,1240
2449,88,39,1,0,1,749,0,1240
2450,88,40,1,1,0,0,0,1240
2451,88,41,1,0,1,1295,0,1240
2452,88,42,0,1,1,827,20,1260
2453,88,43,0,1,1,811,20,1280
2454,88,44,1,1,1,951,60,1340
2455,88,45,1,1,1,998,60,1400
2456,88,46,1,1,1,795,60,1460
2457,88,47,1,1,1,983,60,1520
2458,88,48,1,1,1,1638,60,1580
2459,88,49,1,0,1,780,0,1580
2460,88,50,1,0,1,1778,0,1580
2461,88,51,0,1,1,640,20,1600
2462,88,52,1,1,1,733,60,1660
2463,88,53,1,1,1,734,60,1720
2464,88,54,1,1,1,811,60,1780
2465,88,55,1,1,1,608,60,1840
2466,88,56,1,0,1,624,0,1840
2467,88,57,1,0,1,499,0,1840
2468,88,58,0,1,1,343,20,1860
2469,88,59,1,1,1,639,60,1920
2516,90,0,1,1,1,858,60,60
2517,90,1,0,1,1,718,20,80
2518,90,2,0,1,1,561,20,100
2519,90,3,1,1,1,530,60,160
2520,90,4,0,1,1,437,20,180
2521,90,5,0,1,1,390,20,200
2522,90,6,1,1,1,312,60,260
2523,90,7,1,1,1,530,60,320
2524,90,8,1,1,1,499,60,380
2525,90,9,0,1,1,515,20,400
2526,90,10,0,1,1,515,20,420
2527,90,11,1,0,1,593,0,420
2528,90,12,1,0,1,405,0,420
2529,90,13,1,1,1,406,60,480
2530,90,14,1,1,1,530,60,540
2531,90,15,0,1,1,515,20,560
2532,90,16,0,1,1,531,20,580
2533,90,17,1,1,1,561,60,640
2534,90,18,1,1,1,375,60,700
2535,90,19,1,1,1,593,60,760
2536,90,20,0,1,1,718,20,780
2537,90,21,1,0,1,593,0,780
2538,90,22,1,0,1,624,0,780
2539,90,23,1,0,1,546,0,780
2540,90,24,1,0,1,670,0,780
2541,90,25,1,0,1,452,0,780
2542,90,26,1,0,1,468,0,780
2543,90,27,0,1,1,468,20,800
2544,90,28,0,1,1,593,20,820
2545,90,29,1,1,1,655,60,880
2546,90,30,1,1,1,624,60,940
2547,90,31,1,0,1,639,0,940
2548,90,32,0,1,1,655,20,960
2549,90,33,0,1,1,500,20,980
2550,90,34,1,0,1,749,0,980
2551,90,35,0,1,1,421,20,1000
2552,90,36,1,0,1,780,0,1000
2553,90,37,0,1,1,484,20,1020
2554,90,38,1,1,1,499,60,1080
2555,90,39,0,1,1,1108,20,1100
2556,90,40,1,1,1,843,60,1160
2557,90,41,0,1,1,655,20,1180
2558,90,42,0,1,1,670,20,1200
2559,90,43,0,1,1,687,20,1220
2560,90,44,1,1,1,718,60,1280
2561,90,45,1,0,1,717,0,1280
2562,90,46,0,1,1,1108,20,1300
2563,90,47,1,1,1,655,60,1360
2564,90,48,0,1,1,1280,20,1380
2565,90,49,0,1,1,890,20,1400
2566,90,50,1,1,1,796,60,1460
2567,90,51,0,1,1,546,20,1480
2568,90,52,0,1,1,904,20,1500
2569,90,53,0,1,0,0,0,1500
2570,90,54,1,1,1,702,60,1560
2571,90,55,1,1,1,624,60,1620
2572,90,56,0,1,1,764,20,1640
2573,90,57,0,1,1,670,20,1660
2574,90,58,1,1,1,453,60,1720
2575,90,59,1,1,1,530,60,1780
2576,91,0,1,0,1,1872,0,0
2577,91,1,1,1,1,749,60,60
2578,91,2,1,0,1,593,0,60
2579,91,3,0,1,1,530,20,80
2580,91,4,0,1,1,1076,20,100
2581,91,5,1,1,1,702,60,160
2582,91,6,0,1,1,437,20,180
2583,91,7,1,0,1,562,0,180
2584,91,8,1,0,1,717,0,180
2585,91,9,0,1,1,609,20,200
2586,91,10,1,1,1,1092,60,260
2587,91,11,0,1,1,811,20,280
2588,91,12,0,1,1,780,20,300
2589,91,13,1,1,1,687,60,360
2590,91,14,1,1,1,702,60,420
2591,91,15,1,1,1,422,60,480
2592,91,16,1,1,1,422,60,540
2593,91,17,1,1,1,1310,60,600
2594,91,18,1,1,1,733,60,660
2595,91,19,1,0,1,515,0,660
2596,91,20,1,0,1,2418,0,660
2597,91,21,0,1,1,624,20,680
2598,91,22,0,1,1,655,20,700
2599,91,23,1,1,1,717,60,760
2600,91,24,1,1,1,733,60,820
2601,91,25,1,0,1,1045,0,820
2602,91,26,1,0,1,749,0,820
2603,91,27,0,1,1,515,20,840
2604,91,28,1,0,1,1342,0,840
2605,91,29,0,1,1,624,20,860
2606,91,30,1,0,1,1357,0,860
2607,91,31,1,0,1,562,0,860
2608,91,32,0,1,1,640,20,880
2609,91,33,1,1,1,858,60,940
2610,91,34,1,1,1,1046,60,1000
2611,91,35,1,0,1,1092,0,1000
2612,91,36,1,1,1,1887,60,1060
2613,91,37,0,1,1,593,20,1080
2614,91,38,1,1,1,905,60,1140
2615,91,39,1,0,1,515,0,1140
2616,91,40,0,1,1,1779,20,1160
2617,91,41,1,1,1,1560,60,1220
2618,91,42,1,1,1,717,60,1280
2619,91,43,1,1,1,624,60,1340
2620,91,44,0,1,1,530,20,1360
2621,91,45,1,1,1,530,60,1420
2622,91,46,1,1,1,499,60,1480
2623,91,47,1,1,1,468,60,1540
2624,91,48,0,1,1,624,20,1560
2625,91,49,1,0,1,593,0,1560
2626,91,50,1,1,1,624,60,1620
2627,91,51,1,1,1,671,60,1680
2628,91,52,1,1,1,858,60,1740
2629,91,53,1,1,1,843,60,1800
2630,91,54,1,0,1,546,0,1800
2631,91,55,1,1,1,2169,60,1860
2632,91,56,0,1,1,593,20,1880
2633,91,57,1,1,1,608,60,1940
2634,91,58,1,1,1,967,60,2000
2635,91,59,1,1,1,530,60,2060
2636,92,0,1,1,1,2667,60,60
2637,92,1,1,0,1,1108,0,60
2638,92,2,1,0,1,1388,0,60
2639,92,3,0,1,1,1592,20,80
2640,92,4,1,1,1,1045,60,140
2641,92,5,0,1,1,889,20,160
2642,92,6,1,1,1,827,60,220
2643,92,7,0,1,1,1076,20,240
2644,92,8,1,1,1,827,60,300
2645,92,9,0,1,1,765,20,320
2646,92,10,0,1,1,968,20,340
2647,92,11,1,1,1,905,60,400
2648,92,12,1,1,1,1372,60,460
2649,92,13,0,1,1,765,20,480
2650,92,14,1,1,1,1139,60,540
2651,92,15,1,1,1,780,60,600
2652,92,16,1,1,1,858,60,660
2653,92,17,1,1,1,1326,60,720
2654,92,18,1,1,1,1279,60,780
2655,92,19,1,1,1,1170,60,840
2656,92,20,0,1,1,1872,20,860
2657,92,21,1,0,1,843,0,860
2658,92,22,0,1,1,936,20,880
2659,92,23,0,1,1,1061,20,900
2660,92,24,1,0,1,1029,0,900
2661,92,25,0,1,1,983,20,920
2662,92,26,0,1,1,967,20,940
2663,92,27,0,1,1,1248,20,960
2664,92,28,0,1,1,1170,20,980
2665,92,29,0,1,1,717,20,1000
2666,92,30,1,0,1,858,0,1000
2667,92,31,1,0,1,1232,0,1000
2668,92,32,0,1,1,718,20,1020
2669,92,33,0,1,1,749,20,1040
2670,92,34,0,1,1,811,20,1060
2671,92,35,1,1,1,1186,60,1120
2672,92,36,1,0,1,748,0,1120
2673,92,37,0,1,1,1466,20,1140
2674,92,38,0,1,1,1373,20,1160
2675,92,39,0,1,1,951,20,1180
2676,92,40,0,1,1,765,20,1200
2677,92,41,1,1,1,749,60,1260
2678,92,42,0,1,1,733,20,1280
2679,92,43,1,0,1,1451,0,1280
2680,92,44,1,1,1,686,60,1340
2681,92,45,1,1,1,795,60,1400
2682,92,46,1,0,1,1155,0,1400
2683,92,47,1,0,1,874,0,1400
2684,92,48,1,1,1,999,60,1460
2685,92,49,1,0,1,1045,0,1460
2686,92,50,0,1,1,1280,20,1480
2687,92,51,1,1,1,1107,60,1540
2688,92,52,0,1,1,2605,20,1560
2689,92,53,1,1,1,1139,60,1620
2690,92,54,0,1,1,952,20,1640
2691,92,55,1,1,1,1014,60,1700
2692,92,56,1,1,1,951,60,1760
2693,92,57,0,1,1,748,20,1780
2694,92,58,1,1,1,1233,60,1840
2695,92,59,1,1,1,1357,60,1900
2696,93,0,1,1,1,1326,60,60
2697,93,1,1,1,0,0,0,60
2698,93,2,1,1,1,546,60,120
2699,93,3,1,1,1,499,60,180
2700,93,4,0,1,1,562,20,200
2701,93,5,1,1,1,421,60,260
2702,93,6,1,0,1,530,0,260
2703,93,7,1,1,1,624,60,320
2704,93,8,0,1,1,483,20,340
2705,93,9,1,1,1,577,60,400
2706,93,10,1,1,1,609,60,460
2707,93,11,0,1,1,546,20,480
2708,93,12,1,1,1,624,60,540
2709,93,13,1,1,1,733,60,600
2710,93,14,0,1,1,593,20,620
2711,93,15,1,1,1,531,60,680
2712,93,16,1,1,1,390,60,740
2713,93,17,0,1,1,546,20,760
2714,93,18,1,1,1,655,60,820
2715,93,19,1,1,1,515,60,880
2716,93,20,1,0,1,874,0,880
2717,93,21,1,0,1,718,0,880
2718,93,22,1,0,1,609,0,880
2719,93,23,0,1,1,624,20,900
2720,93,24,1,0,1,592,0,900
2721,93,25,0,1,1,687,20,920
2722,93,26,1,0,1,671,0,920
2723,93,27,0,1,1,687,20,940
2724,93,28,0,1,1,468,20,960
2725,93,29,1,0,1,530,0,960
2726,93,30,0,1,1,515,20,980
2727,93,31,0,1,1,842,20,1000
2728,93,32,1,1,1,515,60,1060
2729,93,33,1,1,1,1279,60,1120
2730,93,34,0,1,1,515,20,1140
2731,93,35,1,1,1,827,60,1200
2732,93,36,1,0,1,561,0,1200
2733,93,37,0,1,1,562,20,1220
2734,93,38,1,0,1,749,0,1220
2735,93,39,0,1,1,702,20,1240
2736,93,40,1,1,1,811,60,1300
2737,93,41,0,1,1,515,20,1320
2738,93,42,1,0,1,686,0,1320
2739,93,43,1,1,1,578,60,1380
